x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
7315.169282290873,2.924754986755664e-6,14.371222582420444,1089.6141444640302,2180.1311157127993,2.6679442780103053,3.7375002833625467e-6,2.222184444413741,0.0,0.030938970341740445
7275.413518324746,2.8140889128018546e-6,14.046541162394677,1075.3165534349614,2172.3716738490493,2.6842081546648875,3.7784582711240165e-6,2.2219826097829576,0.0,0.03633050677900237
7235.142881499815,2.7054824681939207e-6,13.72252664316435,1060.8996121348243,2164.4390628644646,2.7008514380433253,3.820636949655981e-6,2.221776919528845,0.0,0.041722966766788466
7194.346521391144,2.598956681578081e-6,13.399254311737543,1046.3627212460399,2156.327651548712,2.7178876847647735,3.864090518153673e-6,2.2215672544961818,0.0,0.04711637797244469
7153.013252069493,2.4945319696201804e-6,13.076802180189645,1031.7053304848,2148.031567744901,2.7353311099669235,3.9088763844041294e-6,2.221353490294664,0.0,0.05251076918358669
7111.131537851815,2.3922280884971016e-6,12.755251067456438,1016.9269433710211,2139.5446855477135,2.753196627973916,3.955055403091721e-6,2.2211354969962183,0.0,0.05790617036515004
7068.689478267867,2.2920640833750267e-6,12.43468468241369,1002.0271223766212,2130.8606116895094,2.771499896020296,4.0026921354656985e-6,2.220913138810456,0.0,0.06330261271992144
7025.674792189898,2.194058235836229e-6,12.115189708105056,987.0054944829545,2121.972671054863,2.7902573613019652,4.051855132619436e-6,2.22068627373636,0.0,0.06870012875279434
6982.074801068278,2.0982280092199977e-6,11.796855886953614,971.8617571809531,2112.873891258875,2.809486311652461,4.102617244904532e-6,2.2204547531881107,0.0,0.07409875233901467
6937.876411211637,2.0045899918480037e-6,11.479776106762298,956.5956849504697,2103.556986219391,2.829204930173801,4.155055960313189e-6,2.2202184215927314,0.0,0.07949851879669999
6893.066095044744,1.9131598381102557e-6,11.164046487275016,941.2071362585218,2094.0143386472546,2.8494323541856237,4.209253775016294e-6,2.219977115957013,0.0,0.08489946496394014
6847.629871272231,1.823952207394301e-6,10.849766467032104,925.6960611196868,2084.2379813723596,2.87018873889442,4.2652985996489595e-6,2.21973066540087,0.0,0.09030162928081063
6801.553283870221,1.7369807008479024e-6,10.537038890209836,910.0625092657075,2074.2195774162656,2.8914953262281133,4.323284205397588e-6,2.219478890654016,0.0,0.09570505187671413
6754.821379821763,1.652257795974459e-6,10.225970093085145,894.3066389756132,2063.9503987144794,2.9133745193290435,4.38331071447214e-6,2.2192216035124672,0.0,0.10110977466308003
6707.418685504534,1.569794779070531e-6,9.916669989712236,878.4287266222861,2053.4213033831593,2.935849963252678,4.445485140156522e-6,2.2189586062510216,0.0,0.106515841432779
6659.329181632159,1.4896016755266105e-6,9.609252156333755,862.4291769964033,2042.6227114157848,2.9589466324798783,4.509921982329427e-6,2.2186896909874134,0.0,0.11192329796537637
6610.536276641842,1.4116871780258246e-6,9.303833913980885,846.3085344742817,2031.544578685493,2.982690925918872,4.576743885156362e-6,2.2184146389933557,0.0,0.11733219213977435
6561.022778411862,1.3360585726900463e-6,9.000536408635229,830.0674951021327,2020.176369117703,3.0071107701498967,4.64608236458646e-6,2.2181332199471213,0.0,0.12274257405431162
6510.770864182901,1.2627216632408427e-6,8.699484688237611,813.706919675924,2008.5070248858306,3.0322357317518818,4.718078614368662e-6,2.2178451911216865,0.0,0.1281544961549741
6459.762048545879,1.1916806932618117e-6,8.400807775726545,797.2278479032424,1996.5249344697825,3.0580971396483547,4.792884400556911e-6,2.217550296501748,0.0,0.13356801337232865
6407.977149347643,1.122938266671168e-6,8.104638737175776,780.6315137414779,1984.2178984027164,3.0847282185199627,4.870663055934082e-6,2.2172482658220867,0.0,0.13898318326784564
6355.39625135251,1.0564952665386547e-6,7.8111147439721496,763.9193620153732,1971.5730925159112,3.1121642344555833,4.951590587487764e-6,2.216938813518854,0.0,0.14440006619032436
6301.998667483798,9.92350772408487e-7,7.520377127829067,747.0930664263276,1958.5770284747007,3.1404426541557324,5.0358569120627015e-6,2.216621637584258,0.0,0.14981872544319508
6247.762897454283,9.305019763220362e-7,7.232571427268961,730.1545490762728,1945.2155113797885,3.1696033191612507,5.1236672376502285e-6,2.216296418313936,0.0,0.15523922746352797
6192.666583577461,8.709440977691078e-7,6.947847424023433,713.1060016401306,1931.473594188122,3.1996886367624477,5.215243610519783e-6,2.215962816934877,0.0,0.1606616420136477
6136.686463533649,8.136702978362412e-7,6.666359167592631,695.9499083330991,1917.3355286855056,3.2307437894495936,5.310826651634206e-6,2.2156204741001675,0.0,0.166086042386314
6079.7983198451475,7.586715928646241e-7,6.388264985972423,678.6890708323233,1902.784712719257,3.262816964999994,5.410677509615809e-6,2.2152690082349697,0.0,0.17151250562450615
6021.97692579317,7.059367679793681e-7,6.113727480294807,661.3266353268765,1887.8036333733592,3.2959596095631922,5.515080062065929e-6,2.214908013715994,0.0,0.17694111275691676
5963.195987486323,6.554522909069268e-7,5.8429135008321555,643.8661218855598,1872.3738057404871,3.3302267064085074,5.62434340243574e-6,2.214537058864246,0.0,0.18237194905034254
5903.428081765417,6.072022265576943e-7,5.575994101482505,626.3114563486973,1856.475706915248,3.3656770833442096,5.738804656081324e-6,2.2141556837279377,0.0,0.18780510428023398
5842.644589602473,5.611681529187146e-7,5.313144469480494,608.667004968086,1840.0887048005204,3.4023737522096904,5.8588321768396565e-6,2.213763397629087,0.0,0.19324067302074474
5780.815624623439,5.173290788757318e-7,5.05454382665901,590.9376120382922,1823.190981284241,3.4403842842880263,5.9848291847143756e-6,2.2133596764433996,0.0,0.19867875495570073
5717.909956353541,4.7566136466589065e-7,4.800375298115801,573.1286407826535,1805.7594493073373,3.4797812259942096,6.117237916410784e-6,2.2129439595784155,0.0,0.20411945521197689
5653.894927752103,4.3613864575304325e-7,4.550825743612498,555.2460177784445,1787.769663304947,3.520642559770266,6.256544373948718e-6,2.2125156466094884,0.0,0.20956288471683931
5588.736366570269,3.987317610169564e-7,4.306085546445051,537.2962812274958,1769.1957224629268,3.563052215771136,6.403283772960325e-6,2.212074093526778,0.0,0.21500916058085817
5522.398490030622,3.6340868625614546e-7,4.066348353865338,519.2866334006821,1750.0101661905433,3.6071006406643153,6.558046812246524e-6,2.211618608538873,0.0,0.22045840650803786
5454.84380229242,3.301344741228525e-7,3.831810762402906,501.2249976067562,1730.183861168847,3.6528854306961525,6.721486910605182e-6,2.211148447369688,0.0,0.22591075323481294
5386.032984132253,2.988712017370504e-7,3.60267194062177,483.12008005708003,1709.6858792938513,3.7005120371094864,6.894328586986605e-6,2.210662807974582,0.0,0.2313663389995357
5315.9247742363505,2.6957792736558446e-7,3.379133180948673,464.98143701702645,1688.483365795755,3.7500945530302148,7.077377197126928e-6,2.21016082458883,0.0,0.23682531004400167
5244.475841471902,2.422106577017752e-7,3.1613973712191417,446.8195476506919,1666.5413967824527,3.801756592077376,7.271530285824176e-6,2.2096415610062063,0.0,0.24228782114841768
5171.640647480462,2.1672232744027462e-7,2.9496683755048267,428.6458929762203,1643.8228254304902,3.8556322701799606,7.477790871376993e-6,2.209104002966867,0.0,0.24775403620097874
5097.37129892164,1.9306279301044813e-7,2.7441503126083355,410.4730413518481,1620.2881160335378,3.9118673033828038,7.697283050559241e-6,2.208547049511194,0.0,0.25322412880287376
5021.617388693213,1.711788425080953e-7,2.5450467193461717,392.3147409044335,1595.8951651232856,3.970620235747472,7.93127040299418e-6,2.2079695031288407,0.0,0.2586982829090258
4944.325825470397,1.5101422404739805e-7,2.3525595843941334,374.18601928796136,1570.5991089074548,4.032063812722585,8.18117778838599e-6,2.207370058498607,0.0,0.2641766935041648
4865.440650949775,1.3250969493974712e-7,2.1668882370631835,356.10329111345726,1544.3521163347257,4.096386516438168,8.448617276025836e-6,2.2067472895733653,0.0,0.2696595673128528
4784.902844261943,1.1560309428892069e-7,1.9882280739384053,338.0844733159464,1517.103167210086,4.163794280051382,8.735419133029824e-6,2.2060996347129587,0.0,0.27514712354075743
4702.6501131446,1.0022944176641593e-7,1.8167691048917183,320.14910860751263,1488.7978149623627,4.234512398188384,9.043669038984703e-6,2.205425379503949,0.0,0.28063959464271265
4618.616671660759,8.632106548900404e-8,1.652694298654088,302.3184969958852,1459.3779339345924,4.3087876491370425,9.375753007856065e-6,2.204722636824697,0.0,0.2861372271107682
4532.733004527447,7.380776205017276e-8,1.4961777069893893,284.61583510546427,1428.7814514523334,4.386890640876424,9.734411907507821e-6,2.2039893236123964,0.0,0.29164028227237515
4444.925618516352,6.261699184441176e-8,1.3473823457122116,267.066362701065,1396.9420654684814,4.469118385918685,1.0122808006612802e-5,2.203223133658684,0.0,0.29714903708486473
4355.116781935393,5.267411284821395e-8,1.2064578105266104,249.69751535289586,1363.7889493327561,4.555797097135654,1.0544606694954262e-5,2.2024215055929317,0.0,0.30266378490722823
4263.224253944879,4.390265595980256e-8,1.073537606214354,232.5390815565676,1329.246446255979,4.64728517485655,1.1004077482030284e-5,2.2015815849943006,0.0,0.30818483622356685
4169.1610064603,3.6224644819417285e-8,0.9487361694430507,215.62336178516568,1293.2337574163466,4.7439763191724005,1.1506219674124834e-5,2.2007001792867107,0.0,0.31371251928412214
4072.8349427164094,2.9560962694461178e-8,0.8321455689008516,198.98532583999346,1255.664629493372,4.846302641958248,1.205691989610499e-5,2.199773703688631,0.0,0.3192471806190479
3974.1486182976914,2.383176847063801e-8,0.7238318722585843,182.66276340499505,1216.4470498486912,4.9547375567308585,1.2663151056567346e-5,2.198798115973298,0.0,0.324789185366614
3872.9989726760045,1.895696298333834e-8,0.6238311784789183,166.69642080199398,1175.4829607691013,5.0697980684065955,1.3333225741002078e-5,2.197768837087024,0.0,0.33033891734076176
3769.2770821418376,1.4856705784460943e-8,0.5321453273452171,151.1301144744862,1132.66800835206,5.192045831774989,1.4077121785683391e-5,2.1966806536858074,0.0,0.3358967787424372
3662.8679485719376,1.1451980890663367e-8,0.44873731716541015,136.01080856178984,1087.8913469964828,5.3220859339893964,1.4906904582355206e-5,2.1955275972466217,0.0,0.3414631893945404
3553.6503428095693,8.66520801494915e-9,0.37352648812591877,121.38863991104303,1041.0355273557734,5.460561674766045,1.5837280483819975e-5,2.194302792370738,0.0,0.3470385853517973
3441.496726520306,6.420893159150414e-9,0.3063835647432152,107.31686885336039,991.9765043494327,5.608142480142381,1.688633007294636e-5,2.1929982638621026,0.0,0.3526234167053517
3326.2732819964035,4.646309165342757e-9,0.24712569854135139,93.85172789902589,940.5838127759366,5.76550015567995,1.8076491483773944e-5,2.1916046875226316,0.0,0.3582181443702753
3207.840084855982,3.2721928438331995e-9,0.19551171378186916,81.05213309916113,886.7209715858992,5.933265347048153,1.9435896410313297e-5,2.190111062282224,0.0,0.3638232356189188
3086.0514583788477,2.2334406266913944e-9,0.151237836766897,68.97921422772923,830.2461942863539,6.111950165661088,2.1000211505834536e-5,2.1885042693025847,0.0,0.3694391581175684
2960.75654700301,1.4697794524212111e-9,0.11393428387635551,57.695610482141916,771.0135025009021,6.301812173110365,2.281521675275868e-5,2.1867684632787925,0.0,0.3750663722656721
2831.8001331768437,9.263840420693666e-10,0.08316319383033911,47.26446892695359,708.8743625842789,6.502614638689873,2.494047956341546e-5,2.184884204662007,0.0,0.38070532178208555
2699.0236810150805,5.544063849553758e-10,0.0584185103813876,37.748075222001624,643.6799917335611,6.713198173693994,2.7454693873804163e-5,2.1828271724837767,0.0,0.3863564228495338
2562.26648764326,3.113789308027713e-10,0.03912854065879991,29.206043917395284,575.2845118158448,6.930696640110752,3.0463612526624226e-5,2.1805661577707887,0.0,0.39202005297850656
2421.366576064815,1.6145088097433342e-10,0.024662009099332402,21.693006073230563,503.5491726196583,7.149049363823792,3.411213558619315e-5,2.1780597307596716,0.0,0.39769654270970806
2276.1603532687063,7.541867246182414e-11,0.01433845929138491,15.255770814060389,428.3479457654875,7.356029826782505,3.8603287105338015e-5,2.175250228694443,0.0,0.4033861779882125
2126.478426063582,3.051912120716109e-11,0.007443766344307903,9.930042685594731,349.574997343844,7.526860567322592,4.4229093024771066e-5,2.1720516369519682,0.0,0.40908923348050896
1972.1299459823072,9.96854822441374e-12,0.00325121764153664,5.737060810328129,267.1552593597621,7.608906785807069,5.142318122932052e-5,2.168321026649967,0.0,0.4148060951990058
1812.848343992589,2.254635670892028e-12,0.0010479318786245685,2.6814231068961014,181.06249800884427,7.477835863236231,6.08565106274216e-5,2.1637730351669413,0.0,0.42053767885043725
1648.0550096236805,2.1891583905948644e-13,0.00016478334052906732,0.7553450638895859,91.37099471695544,6.760138139941993,7.363538947550494e-5,2.1575832267545643,0.0,0.42628723584558065
