Time(s),Current(A),Voltage(V)
1000.0,-19.49658966064453,1.886289119720459
1010.0007000000005,-19.49620819091797,1.885359287261963
1020.0005999999994,-19.496551513671875,1.884244441986084
1030.0002000000004,-19.496177673339844,1.8831868171691895
1040.0002999999997,-19.49713134765625,1.881986141204834
1050.0012000000006,-19.49608612060547,1.8806757926940918
1060.0005999999994,-19.49652099609375,1.8794045448303223
1070.0,-19.49610137939453,1.8782706260681152
1080.0,-19.497337341308594,1.8769135475158691
1090.0000999999993,-19.497024536132812,1.8753962516784668
1100.0002999999997,-19.49652099609375,1.874000072479248
1110.0002999999997,-19.496604919433594,1.8724560737609863
1120.0004000000008,-19.496826171875,1.87092924118042
1129.9997999999996,-19.496681213378906,1.86928129196167
1139.9997999999996,-19.49694061279297,1.8677163124084473
1149.9999000000007,-19.49651336669922,1.8659911155700684
1160.0010000000002,-19.497024536132812,1.8642964363098145
1170.0002000000004,-19.496612548828125,1.8624777793884277
1180.0002000000004,-19.496322631835938,1.8606743812561035
1190.0005,-19.49707794189453,1.8586764335632324
1199.9997999999996,-19.496788024902344,1.8567557334899902
1210.0005999999994,-19.495590209960938,1.854565143585205
1220.0,-19.496231079101562,1.8525357246398926
1230.0000999999993,-19.4967041015625,1.850327968597412
1240.0000999999993,-19.496612548828125,1.8480639457702637
1250.0002999999997,-19.49620819091797,1.8457932472229004
1260.0004000000008,-19.496749877929688,1.843285083770752
1270.0004000000008,-19.49669647216797,1.8408732414245605
1279.9997999999996,-19.496810913085938,1.8382582664489746
1289.9999000000007,-19.495994567871094,1.8356537818908691
1300.0,-19.49615478515625,1.832836627960205
1310.0000999999993,-19.49615478515625,1.830024242401123
1320.0002999999997,-19.496810913085938,1.8269743919372559
1330.0004000000008,-19.496536254882812,1.8238921165466309
1339.9997000000003,-19.496139526367188,1.8206982612609863
1349.9999000000007,-19.49651336669922,1.8173766136169434
1360.0,-19.496734619140625,1.8138957023620605
1370.0,-19.49639129638672,1.810253620147705
1380.000899999999,-19.496826171875,1.8067126274108887
1390.000899999999,-19.496864318847656,1.8028855323791504
1400.0002999999997,-19.49565887451172,1.7990241050720215
1410.0002999999997,-19.496429443359375,1.7946572303771973
1419.9997000000003,-19.496322631835938,1.7905659675598145
1430.0007000000005,-19.496559143066406,1.786022663116455
1440.0007000000005,-19.496551513671875,1.7814679145812988
1450.0002000000004,-19.496322631835938,1.776648998260498
1460.0002999999997,-19.49658966064453,1.7718100547790527
1470.0010000000002,-19.4964599609375,1.766615390777588
1480.0012000000006,-19.496665954589844,1.7613348960876465
1490.0004000000008,-19.496665954589844,1.7558865547180176
1499.9997999999996,-19.49700927734375,1.7503056526184082
1510.0,-19.496665954589844,1.7445244789123535
1520.0007999999998,-19.49646759033203,1.7383828163146973
1530.0000999999993,-19.49651336669922,1.732163906097412
1540.0002999999997,-19.49664306640625,1.7256255149841309
1550.0005,-19.49669647216797,1.71903657913208
1559.9997999999996,-19.496902465820312,1.7121319770812988
1569.9997000000003,-19.496719360351562,1.705193042755127
1580.0007000000005,-19.496932983398438,1.6977496147155762
1590.0,-19.496429443359375,1.6901183128356934
1600.0010000000002,-19.497283935546875,1.6822304725646973
1610.0012000000006,-19.496627807617188,1.6742863655090332
1620.0004000000008,-19.496498107910156,1.6656947135925293
1630.0005,-19.496971130371094,1.6570286750793457
1639.9997999999996,-19.496444702148438,1.647782802581787
1650.0007000000005,-19.496498107910156,1.6384434700012207
1660.0007999999998,-19.496482849121094,1.62846040725708
1670.0,-19.4967041015625,1.6180777549743652
1680.0010999999995,-19.49651336669922,1.607262134552002
1690.0004000000008,-19.49627685546875,1.5960288047790527
1699.9997000000003,-19.497032165527344,1.5842680931091309
1710.0013999999992,-19.496536254882812,1.571927547454834
1720.0,-19.49640655517578,1.55922269821167
1730.0007999999998,-19.496551513671875,1.5459227561950684
1740.000899999999,-19.496986389160156,1.5322260856628418
1750.0010999999995,-19.496444702148438,1.518171787261963
1760.0012000000006,-19.496749877929688,1.5037493705749512
1762.5897000000004,-19.496749877929688,1.4999995231628418
