Time(s),Current(A),Voltage(V)
4029.9999999999927,-3.900053406576638,2.185931181811
4040.0,-3.899824521248188,2.18471046006
4050.0000000000073,-3.900053406576638,2.183489738308
4059.9999999999927,-3.899748226138704,2.181963836118
4070.0,-3.899977111467155,2.180590524147
4080.0000000000073,-3.899977111467155,2.179674982834
4089.9999999999927,-3.899824521248188,2.178301670863
4100.0,-3.899977111467155,2.176928358892
4110.000000000007,-3.899900816357671,2.175555046921
4119.999999999993,-3.899900816357671,2.17433432517
4130.0,-3.899900816357671,2.173113603418
4140.000000000007,-3.9001297016861223,2.172045471885
4149.999999999993,-3.899900816357671,2.170672159915
4160.0,-3.899900816357671,2.169451438163
4170.000000000007,-3.900053406576638,2.16838330663
4179.999999999993,-3.900053406576638,2.167315175097
4190.0,-3.899977111467155,2.165941863127
4200.000000000007,-3.899824521248188,2.164721141375
4209.999999999993,-3.899977111467155,2.163653009842
4220.0,-3.899977111467155,2.162279697871
4230.000000000007,-3.899900816357671,2.161211566339
4239.999999999993,-3.900053406576638,2.159838254368
4250.0,-3.899900816357671,2.158922713054
4260.000000000007,-3.899977111467155,2.157854581521
4269.999999999993,-3.899977111467155,2.15663385977
4280.0,-3.899900816357671,2.155565728237
4290.000000000007,-3.900053406576638,2.154497596704
4299.999999999993,-3.899977111467155,2.153429465171
4310.0,-3.899900816357671,2.151750972763
4320.000000000007,-3.899977111467155,2.150835431449
4329.999999999993,-3.899900816357671,2.149919890135
4340.0,-3.899900816357671,2.148851758602
4350.000000000007,-3.899977111467155,2.147478446632
4359.999999999993,-3.899824521248188,2.146410315099
4370.0,-3.899824521248188,2.145647364004
4380.000000000007,-3.899900816357671,2.144274052033
4389.999999999993,-3.9001297016861223,2.143053330282
4400.0,-3.899977111467155,2.142137788968
4410.000000000007,-3.899977111467155,2.140764476997
4419.999999999993,-3.899748226138704,2.140001525902
4430.0,-3.899900816357671,2.13878080415
4440.000000000007,-3.899671931029221,2.137865262837
4449.999999999993,-3.899900816357671,2.136491950866
4460.0,-3.9001297016861223,2.135576409552
4470.000000000007,-3.899900816357671,2.134508278019
4479.999999999993,-3.900053406576638,2.133592736706
4490.0,-3.899900816357671,2.132677195392
4500.000000000007,-3.899900816357671,2.131303883421
4509.999999999993,-3.899900816357671,2.130235751888
4520.0,-3.899824521248188,2.129320210575
4530.000000000007,-3.899824521248188,2.128404669261
4539.999999999993,-3.900053406576638,2.127336537728
4550.0,-3.899977111467155,2.126420996414
4560.000000000007,-3.899900816357671,2.125200274662
4569.999999999993,-3.899824521248188,2.124437323568
4580.0,-3.899977111467155,2.123369192035
4590.000000000007,-3.899900816357671,2.122301060502
4599.999999999993,-3.899977111467155,2.121232928969
4610.0,-3.900053406576638,2.120317387655
4620.000000000007,-3.899900816357671,2.119096665904
4630.0,-3.899900816357671,2.11818112459
4640.0,-3.899977111467155,2.117265583276
4650.0,-3.899900816357671,2.116197451743
4660.0,-3.899900816357671,2.114976729992
4670.0,-3.900053406576638,2.114213778897
4680.0,-3.899748226138704,2.113145647364
4690.0,-3.899977111467155,2.11223010605
4700.0,-3.900053406576638,2.111009384298
4710.0,-3.899977111467155,2.110093842985
4720.0,-3.899977111467155,2.108873121233
4730.0,-3.899748226138704,2.108110170138
4740.0,-3.899900816357671,2.107194628824
4750.0,-3.899824521248188,2.105973907073
4760.0,-3.899824521248188,2.105058365759
4770.0,-3.9001297016861223,2.103837644007
4780.0,-3.900053406576638,2.102922102693
4790.0,-3.899900816357671,2.102159151598
4800.0,-3.899977111467155,2.100938429847
4810.0,-3.900053406576638,2.100175478752
4820.0,-3.899900816357671,2.098954757
4830.0,-3.899977111467155,2.098039215686
4840.0,-3.899900816357671,2.096818493935
4850.0,-3.899977111467155,2.095902952621
4860.0,-3.899900816357671,2.094682230869
4870.0,-3.900053406576638,2.093919279774
4880.0,-3.900053406576638,2.092545967803
4890.0,-3.899900816357671,2.091783016709
4900.0,-3.899824521248188,2.090562294957
4910.0,-3.899824521248188,2.089494163424
4920.0,-3.899900816357671,2.088426031891
4930.0,-3.899900816357671,2.087357900359
4940.0,-3.899900816357671,2.086289768826
4950.0,-3.899824521248188,2.085221637293
4960.0,-3.899977111467155,2.084000915541
4970.0,-3.899900816357671,2.083237964446
4980.0,-3.900053406576638,2.082017242695
4990.0,-3.899977111467155,2.080949111162
5000.0,-3.899977111467155,2.079880979629
5010.0,-3.899900816357671,2.078507667659
5020.0,-3.899977111467155,2.077592126345
5030.0,-3.899900816357671,2.076523994812
5040.0,-3.899748226138704,2.075150682841
5050.0,-3.899900816357671,2.074082551308
5060.0,-3.899977111467155,2.073014419776
5070.0,-3.899900816357671,2.072098878462
5080.0,-3.899900816357671,2.070420386053
5090.0,-3.899900816357671,2.069504844739
5100.0,-3.899748226138704,2.068589303426
5110.0,-3.899824521248188,2.067368581674
5120.0,-3.899900816357671,2.066147859922
5130.0,-3.899824521248188,2.06492713817
5140.0,-3.900053406576638,2.063859006638
5150.0,-3.899824521248188,2.063096055543
5160.0,-3.899824521248188,2.061875333791
5170.0,-3.899977111467155,2.060959792477
5180.0,-3.899824521248188,2.059586480507
5190.0,-3.9001297016861223,2.058823529412
5200.0,-3.899900816357671,2.057907988098
5210.0,-3.899900816357671,2.056839856565
5220.0,-3.899977111467155,2.055771725032
5230.0,-3.899824521248188,2.055008773938
5240.0,-3.899900816357671,2.054398413062
5250.0,-3.899900816357671,2.053635461967
5260.0,-3.899900816357671,2.052567330434
5270.0,-3.9001297016861223,2.051956969558
5280.0,-3.899977111467155,2.051194018463
5290.0,-3.899977111467155,2.050888838025
5300.0,-3.900053406576638,2.049973296712
5310.0,-3.899900816357671,2.049515526055
5320.0,-3.899977111467155,2.04875257496
5330.0,-3.899748226138704,2.048447394522
5340.0,-3.899671931029221,2.047989623865
5350.0,-3.899977111467155,2.047531853208
5360.0,-3.899977111467155,2.047074082551
5370.0,-3.899824521248188,2.046921492332
5380.0,-3.899824521248188,2.046311131456
5390.0,-3.899977111467155,2.0458533608
5400.0,-3.899900816357671,2.0458533608
5410.0,-3.899824521248188,2.045395590143
5420.0,-3.900053406576638,2.044937819486
5430.0,-3.899900816357671,2.044937819486
5440.0,-3.899900816357671,2.044785229267
5450.0,-3.899977111467155,2.044480048829
5460.0,-3.899977111467155,2.044022278172
5470.0,-3.899900816357671,2.043869687953
5480.0,-3.900053406576638,2.043869687953
5490.0,-3.899900816357671,2.043869687953
5500.0,-3.899900816357671,2.043564507515
5510.0,-3.899900816357671,2.043411917296
5520.0,-3.899977111467155,2.043411917296
5530.0,-3.899900816357671,2.043259327077
5540.0,-3.899977111467155,2.043106736858
5550.0,-3.899900816357671,2.042954146639
5560.0,-3.9001297016861223,2.043106736858
5570.0,-3.899900816357671,2.042648966201
5580.0,-3.899824521248188,2.04280155642
5590.0,-3.899900816357671,2.04280155642
5600.0,-3.899977111467155,2.04280155642
5610.0,-3.899900816357671,2.042648966201
5620.0,-3.899900816357671,2.042496375982
5630.0,-3.899900816357671,2.042648966201
5640.0,-3.899824521248188,2.04280155642
5650.0,-3.899824521248188,2.04280155642
5660.0,-3.899900816357671,2.042954146639
5670.0,-3.899900816357671,2.043106736858
5680.0,-3.899900816357671,2.043106736858
5690.0,-3.899977111467155,2.042954146639
5700.0,-3.899671931029221,2.042954146639
5710.0,-3.899900816357671,2.043259327077
5720.0,-3.900053406576638,2.043411917296
5730.0,-3.899900816357671,2.043564507515
5740.0,-3.899900816357671,2.044022278172
5750.0,-3.899977111467155,2.043717097734
5760.0,-3.900053406576638,2.043869687953
5770.0,-3.900053406576638,2.044174868391
5780.0,-3.899977111467155,2.04432745861
5790.0,-3.899900816357671,2.044632639048
5800.0,-3.899824521248188,2.044785229267
5810.0,-3.899900816357671,2.045242999924
5820.0,-3.899824521248188,2.045090409705
5830.0,-3.900053406576638,2.045395590143
5840.0,-3.899977111467155,2.045548180362
5850.0,-3.900053406576638,2.046005951019
5860.0,-3.899977111467155,2.046158541238
5870.0,-3.899977111467155,2.046768902113
5880.0,-3.900053406576638,2.046768902113
5890.0,-3.899977111467155,2.047074082551
5900.0,-3.899977111467155,2.04722667277
5910.0,-3.899977111467155,2.047531853208
5920.0,-3.900053406576638,2.047837033646
5930.0,-3.899977111467155,2.048142214084
5940.0,-3.9001297016861223,2.048142214084
5950.0,-3.899900816357671,2.048447394522
5960.0,-3.899824521248188,2.04875257496
5970.0,-3.899977111467155,2.049057755398
5980.0,-3.900053406576638,2.049362935836
5990.0,-3.899977111467155,2.049515526055
6000.0,-3.900053406576638,2.049973296712
6010.0,-3.9001297016861223,2.050125886931
6020.0,-3.899977111467155,2.050431067369
6030.0,-3.899977111467155,2.050583657588
6040.0,-3.899824521248188,2.051041428244
6050.0,-3.899977111467155,2.051346608682
6060.0,-3.899824521248188,2.051499198901
6070.0,-3.9001297016861223,2.051804379339
6080.0,-3.899824521248188,2.051956969558
6090.0,-3.900053406576638,2.051956969558
6100.0,-3.900053406576638,2.052414740215
6110.0,-3.899900816357671,2.052567330434
6120.0,-3.899748226138704,2.052872510872
6130.0,-3.900053406576638,2.053025101091
6140.0,-3.899977111467155,2.053025101091
6150.0,-3.899824521248188,2.053635461967
6160.0,-3.899900816357671,2.053788052186
6170.0,-3.899900816357671,2.053788052186
6180.0,-3.899900816357671,2.054245822843
6190.0,-3.9001297016861223,2.054245822843
6200.0,-3.899748226138704,2.0547035935
6210.0,-3.899824521248188,2.0547035935
6220.0,-3.899900816357671,2.055008773938
6230.0,-3.899977111467155,2.055008773938
6240.0,-3.899977111467155,2.055619134813
6250.0,-3.899977111467155,2.055619134813
6260.0,-3.899900816357671,2.055924315251
6270.0,-3.899824521248188,2.055771725032
6280.0,-3.900053406576638,2.056229495689
6290.0,-3.899900816357671,2.056229495689
6300.0,-3.900053406576638,2.056534676127
6310.0,-3.899977111467155,2.056687266346
6320.0,-3.899824521248188,2.057145037003
6330.0,-3.899900816357671,2.056839856565
6340.0,-3.900053406576638,2.057450217441
6350.0,-3.900053406576638,2.05760280766
6360.0,-3.900053406576638,2.05760280766
6370.0,-3.899977111467155,2.057907988098
6380.0,-3.9001297016861223,2.057907988098
6390.0,-3.899900816357671,2.058213168536
6400.0,-3.9001297016861223,2.058365758755
6410.0,-3.900053406576638,2.058365758755
6420.0,-3.9001297016861223,2.058670939193
6430.0,-3.9001297016861223,2.058670939193
6440.0,-3.899824521248188,2.058976119631
6450.0,-3.899900816357671,2.059281300069
6460.0,-3.899900816357671,2.059281300069
6470.0,-3.899977111467155,2.059433890288
6480.0,-3.899900816357671,2.059586480507
6490.0,-3.899671931029221,2.059586480507
6500.0,-3.899748226138704,2.060044251164
6510.0,-3.899977111467155,2.059891660945
6520.0,-3.899977111467155,2.060044251164
6530.0,-3.899900816357671,2.060196841382
6540.0,-3.899977111467155,2.06050202182
6550.0,-3.899900816357671,2.060654612039
6560.0,-3.899977111467155,2.060654612039
6570.0,-3.899977111467155,2.060654612039
6580.0,-3.899900816357671,2.060807202258
6590.0,-3.900053406576638,2.061112382696
6600.0,-3.899900816357671,2.061264972915
6610.0,-3.900053406576638,2.061264972915
6620.0,-3.899900816357671,2.061417563134
6630.0,-3.899900816357671,2.061417563134
6640.0,-3.900053406576638,2.061570153353
6650.0,-3.899900816357671,2.061875333791
6660.0,-3.900053406576638,2.061722743572
6670.0,-3.900053406576638,2.061875333791
6680.0,-3.899748226138704,2.06202792401
6690.0,-3.899900816357671,2.06202792401
6700.0,-3.899977111467155,2.062333104448
6710.0,-3.900053406576638,2.062485694667
6720.0,-3.899900816357671,2.062485694667
6730.0,-3.899900816357671,2.062485694667
6740.0,-3.899977111467155,2.062790875105
6750.0,-3.899977111467155,2.062638284886
6760.0,-3.899977111467155,2.063096055543
6770.0,-3.899977111467155,2.062943465324
6780.0,-3.899977111467155,2.063096055543
6790.0,-3.899977111467155,2.063248645762
6800.0,-3.899900816357671,2.063401235981
6810.0,-3.899900816357671,2.063401235981
6820.0,-3.899977111467155,2.0635538262
6830.0,-3.899977111467155,2.0635538262
6840.0,-3.900053406576638,2.063401235981
6850.0,-3.899900816357671,2.063706416419
6860.0,-3.899900816357671,2.063706416419
6870.0,-3.899900816357671,2.063859006638
6880.0,-3.899900816357671,2.063859006638
6890.0,-3.900053406576638,2.063706416419
6900.0,-3.899977111467155,2.064011596857
6910.0,-3.899900816357671,2.064164187076
6920.0,-3.899824521248188,2.064316777295
6930.0,-3.900053406576638,2.064316777295
6940.0,-3.900053406576638,2.064316777295
6950.0,-3.899977111467155,2.064621957733
6960.0,-3.899900816357671,2.064469367514
6970.0,-3.899824521248188,2.064774547951
6980.0,-3.899977111467155,2.064621957733
6990.0,-3.9001297016861223,2.064774547951
7000.0,-3.899748226138704,2.06492713817
7010.0,-3.899977111467155,2.064774547951
7020.0,-3.9002059967956053,2.06492713817
7030.0,-3.899900816357671,2.06492713817
7040.0,-3.899900816357671,2.065232318608
7050.0,-3.899977111467155,2.065232318608
7060.0,-3.899977111467155,2.065384908827
7070.0,-3.899900816357671,2.065232318608
7080.0,-3.899748226138704,2.065384908827
7090.0,-3.899900816357671,2.065537499046
7100.0,-3.899977111467155,2.065384908827
7110.0,-3.899900816357671,2.065537499046
7120.0,-3.899977111467155,2.065537499046
7130.0,-3.899748226138704,2.065537499046
7140.0,-3.899824521248188,2.065537499046
7150.0,-3.9001297016861223,2.065690089265
7160.0,-3.900053406576638,2.065842679484
7170.0,-3.899977111467155,2.065995269703
7180.0,-3.899977111467155,2.065842679484
7190.0,-3.900053406576638,2.065690089265
7200.0,-3.899824521248188,2.066147859922
7210.0,-3.900053406576638,2.065842679484
7220.0,-3.899900816357671,2.066300450141
7230.0,-3.900053406576638,2.065995269703
7240.0,-3.900053406576638,2.066300450141
7250.0,-3.899900816357671,2.066300450141
7260.0,-3.899977111467155,2.06645304036
7270.0,-3.900053406576638,2.066147859922
7280.0,-3.900053406576638,2.066300450141
7290.0,-3.899900816357671,2.06645304036
7300.0,-3.899900816357671,2.066300450141
7310.0,-3.899900816357671,2.06645304036
7320.0,-3.899900816357671,2.066605630579
7330.0,-3.9001297016861223,2.066758220798
7340.0,-3.900053406576638,2.066605630579
7350.0,-3.899900816357671,2.06645304036
7360.0,-3.899900816357671,2.066910811017
7370.0,-3.899977111467155,2.066758220798
7380.0,-3.899977111467155,2.067063401236
7390.0,-3.899977111467155,2.066758220798
7400.0,-3.899824521248188,2.066910811017
7410.0,-3.899900816357671,2.066758220798
7420.0,-3.900053406576638,2.067063401236
7430.0,-3.899900816357671,2.067215991455
7440.0,-3.899977111467155,2.067063401236
7450.0,-3.899977111467155,2.067215991455
7460.0,-3.900053406576638,2.067063401236
7470.0,-3.899900816357671,2.067063401236
7480.0,-3.899748226138704,2.067063401236
7490.0,-3.899977111467155,2.067063401236
7500.0,-3.900053406576638,2.067215991455
7510.0,-3.900053406576638,2.067368581674
7520.0,-3.899900816357671,2.067368581674
7530.0,-3.899977111467155,2.067521171893
7540.0,-3.899900816357671,2.067368581674
7550.0,-3.899900816357671,2.067368581674
7560.0,-3.9001297016861223,2.067368581674
7570.0,-3.899977111467155,2.067521171893
7580.0,-3.899900816357671,2.067521171893
7590.0,-3.899748226138704,2.067673762112
7600.0,-3.899977111467155,2.067673762112
7610.0,-3.899900816357671,2.067673762112
7620.0,-3.900053406576638,2.067521171893
7630.0,-3.899748226138704,2.067826352331
7640.0,-3.899977111467155,2.067673762112
7650.0,-3.899824521248188,2.067673762112
7660.0,-3.899977111467155,2.067826352331
7670.0,-3.899977111467155,2.067673762112
7680.0,-3.900053406576638,2.06797894255
7690.0,-3.899900816357671,2.06797894255
7700.0,-3.899900816357671,2.068131532769
7710.0,-3.900053406576638,2.06797894255
7720.0,-3.9001297016861223,2.068131532769
7730.0,-3.899824521248188,2.06797894255
7740.0,-3.899977111467155,2.06797894255
7750.0,-3.899900816357671,2.067826352331
7760.0,-3.899748226138704,2.06797894255
7770.0,-3.899977111467155,2.068131532769
7780.0,-3.899824521248188,2.068131532769
7790.0,-3.899900816357671,2.068284122988
7800.0,-3.900053406576638,2.068131532769
7810.0,-3.899824521248188,2.068131532769
7820.0,-3.899824521248188,2.068284122988
7830.0,-3.899977111467155,2.068436713207
7840.0,-3.899824521248188,2.068131532769
7850.0,-3.900053406576638,2.068131532769
7860.0,-3.899900816357671,2.068436713207
7870.0,-3.899900816357671,2.068436713207
7880.0,-3.9002059967956053,2.068284122988
7890.0,-3.899824521248188,2.068436713207
7900.0,-3.900053406576638,2.068436713207
7910.0,-3.899977111467155,2.068589303426
7920.0,-3.899900816357671,2.068436713207
7930.0,-3.899977111467155,2.068589303426
7940.0,-3.899900816357671,2.068436713207
7950.0,-3.899977111467155,2.068436713207
7960.0,-3.899900816357671,2.068741893645
7970.0,-3.899977111467155,2.068589303426
7980.0,-3.899900816357671,2.068589303426
7990.0,-3.899977111467155,2.068741893645
8000.0,-3.899900816357671,2.068741893645
8010.0,-3.899824521248188,2.068741893645
8020.0,-3.900053406576638,2.068589303426
8030.0,-3.899900816357671,2.068894483864
8040.0,-3.899900816357671,2.068741893645
8050.0,-3.9001297016861223,2.068741893645
8060.0,-3.899824521248188,2.068741893645
8070.0,-3.899977111467155,2.068741893645
8080.0,-3.899900816357671,2.068894483864
8090.0,-3.899824521248188,2.068894483864
8100.0,-3.899900816357671,2.068894483864
8110.0,-3.899900816357671,2.068894483864
8120.0,-3.899900816357671,2.069047074083
8130.0,-3.899824521248188,2.069047074083
8140.0,-3.899977111467155,2.069047074083
8150.0,-3.899900816357671,2.068741893645
8160.0,-3.899977111467155,2.068894483864
8170.0,-3.899900816357671,2.068894483864
8180.0,-3.899977111467155,2.069199664302
