Time(s),Current(A),Voltage(V)
4790.0,3.899824521248188,2.236133363851
4800.0,3.899977111467155,2.23628595407
4810.0,3.899900816357671,2.236438544289
4820.0,3.899900816357671,2.236438544289
4830.0,3.899900816357671,2.236438544289
4840.0,3.899748226138704,2.236591134508
4850.0,3.900053406576638,2.236438544289
4860.0,3.899900816357671,2.236591134508
4870.0,3.900053406576638,2.236743724727
4880.0,3.900053406576638,2.236743724727
4890.0,3.9001297016861223,2.236896314946
4900.0,3.899900816357671,2.236896314946
4910.0,3.900053406576638,2.237048905165
4920.0,3.899900816357671,2.236896314946
4930.0,3.899900816357671,2.237201495384
4940.0,3.899977111467155,2.237048905165
4950.0,3.899977111467155,2.237201495384
4960.0,3.899977111467155,2.237354085603
4970.0,3.899824521248188,2.237201495384
4980.0,3.899977111467155,2.237354085603
4990.0,3.900053406576638,2.237354085603
5000.0,3.899977111467155,2.237201495384
5010.0,3.899977111467155,2.237506675822
5020.0,3.899900816357671,2.237354085603
5030.0,3.900053406576638,2.237354085603
5040.0,3.899748226138704,2.237659266041
5050.0,3.899977111467155,2.237659266041
5060.0,3.899824521248188,2.237659266041
5070.0,3.900053406576638,2.23781185626
5080.0,3.9001297016861223,2.237659266041
5090.0,3.900053406576638,2.237659266041
5100.0,3.9001297016861223,2.237659266041
5110.0,3.9001297016861223,2.23781185626
5120.0,3.900053406576638,2.237964446479
5130.0,3.899977111467155,2.238117036698
5140.0,3.899900816357671,2.238117036698
5150.0,3.9002059967956053,2.238117036698
5160.0,3.899900816357671,2.238117036698
5170.0,3.900053406576638,2.238269626917
5180.0,3.899824521248188,2.238269626917
5190.0,3.9002059967956053,2.238269626917
5200.0,3.900053406576638,2.238269626917
5210.0,3.9002059967956053,2.238574807355
5220.0,3.899900816357671,2.238422217136
5230.0,3.899977111467155,2.238422217136
5240.0,3.899824521248188,2.238727397574
5250.0,3.899977111467155,2.238574807355
5260.0,3.899900816357671,2.238879987793
5270.0,3.9001297016861223,2.238574807355
5280.0,3.899748226138704,2.238879987793
5290.0,3.899900816357671,2.238727397574
5300.0,3.899900816357671,2.239032578012
5310.0,3.899824521248188,2.239032578012
5320.0,3.899977111467155,2.239032578012
5330.0,3.899824521248188,2.239032578012
5340.0,3.900053406576638,2.239032578012
5350.0,3.899977111467155,2.239032578012
5360.0,3.899748226138704,2.239032578012
5370.0,3.899748226138704,2.239185168231
5380.0,3.899748226138704,2.239642938888
5390.0,3.9001297016861223,2.23933775845
5400.0,3.899900816357671,2.239185168231
5410.0,3.900053406576638,2.239490348669
5420.0,3.900053406576638,2.239490348669
5430.0,3.900053406576638,2.239795529107
5440.0,3.899977111467155,2.239795529107
5450.0,3.899900816357671,2.239795529107
5460.0,3.900053406576638,2.239795529107
5470.0,3.899977111467155,2.239795529107
5480.0,3.899900816357671,2.240100709545
5490.0,3.899824521248188,2.239948119326
5500.0,3.899748226138704,2.240253299763
5510.0,3.899824521248188,2.240405889982
5520.0,3.899900816357671,2.240253299763
5530.0,3.899824521248188,2.240253299763
5540.0,3.9001297016861223,2.240558480201
5550.0,3.899977111467155,2.240405889982
5560.0,3.899977111467155,2.240558480201
5570.0,3.899900816357671,2.240558480201
5580.0,3.899824521248188,2.240558480201
5590.0,3.899900816357671,2.240558480201
5600.0,3.899824521248188,2.240863660639
5610.0,3.899748226138704,2.24071107042
5620.0,3.899824521248188,2.240863660639
5630.0,3.899900816357671,2.240863660639
5640.0,3.899977111467155,2.24071107042
5650.0,3.899977111467155,2.241321431296
5660.0,3.899977111467155,2.241168841077
5670.0,3.899977111467155,2.241016250858
5680.0,3.899900816357671,2.241321431296
5690.0,3.899977111467155,2.241168841077
5700.0,3.899900816357671,2.241474021515
5710.0,3.899900816357671,2.241321431296
5720.0,3.900053406576638,2.241474021515
5730.0,3.899824521248188,2.241626611734
5740.0,3.9001297016861223,2.241779201953
5750.0,3.899900816357671,2.241779201953
5760.0,3.899900816357671,2.241931792172
5770.0,3.9002059967956053,2.241626611734
5780.0,3.899671931029221,2.241931792172
5790.0,3.899824521248188,2.241779201953
5800.0,3.899671931029221,2.242084382391
5810.0,3.899900816357671,2.242084382391
5820.0,3.899977111467155,2.242084382391
5830.0,3.899748226138704,2.24223697261
5840.0,3.899748226138704,2.24223697261
5850.0,3.899900816357671,2.242542153048
5860.0,3.899824521248188,2.242389562829
5870.0,3.899900816357671,2.24223697261
5880.0,3.899824521248188,2.242694743267
5890.0,3.899824521248188,2.242542153048
5900.0,3.899824521248188,2.242542153048
5910.0,3.9001297016861223,2.242694743267
5920.0,3.900053406576638,2.242694743267
5930.0,3.899900816357671,2.242847333486
5940.0,3.899977111467155,2.242694743267
5950.0,3.899748226138704,2.242999923705
5960.0,3.899977111467155,2.242847333486
5970.0,3.899748226138704,2.243152513924
5980.0,3.899824521248188,2.243305104143
5990.0,3.900053406576638,2.243152513924
6000.0,3.899748226138704,2.243457694362
6010.0,3.9001297016861223,2.243457694362
6020.0,3.9001297016861223,2.243305104143
6030.0,3.899900816357671,2.243457694362
6040.0,3.9002059967956053,2.2437628748
6050.0,3.9002059967956053,2.2437628748
6060.0,3.900053406576638,2.2437628748
6070.0,3.9001297016861223,2.2437628748
6080.0,3.899824521248188,2.2437628748
6090.0,3.9002059967956053,2.243915465019
6100.0,3.899824521248188,2.244220645457
6110.0,3.899977111467155,2.244220645457
6120.0,3.899900816357671,2.244220645457
6130.0,3.9001297016861223,2.244220645457
6140.0,3.900053406576638,2.244525825895
6150.0,3.899977111467155,2.244525825895
6160.0,3.899977111467155,2.244525825895
6170.0,3.899977111467155,2.244525825895
6180.0,3.899977111467155,2.244525825895
6190.0,3.899900816357671,2.244983596551
6200.0,3.899977111467155,2.244831006332
6210.0,3.899977111467155,2.24513618677
6220.0,3.899977111467155,2.24513618677
6230.0,3.899900816357671,2.24513618677
6240.0,3.899900816357671,2.244983596551
6250.0,3.899977111467155,2.245441367208
6260.0,3.900053406576638,2.24513618677
6270.0,3.899977111467155,2.245441367208
6280.0,3.899900816357671,2.245593957427
6290.0,3.899900816357671,2.245441367208
6300.0,3.900053406576638,2.245746547646
6310.0,3.899900816357671,2.245746547646
6320.0,3.899824521248188,2.245746547646
6330.0,3.899977111467155,2.245746547646
6340.0,3.899900816357671,2.245899137865
6350.0,3.899824521248188,2.245899137865
6360.0,3.900053406576638,2.246051728084
6370.0,3.899824521248188,2.246204318303
6380.0,3.899900816357671,2.246204318303
6390.0,3.899900816357671,2.246204318303
6400.0,3.899977111467155,2.246204318303
6410.0,3.899977111467155,2.246356908522
6420.0,3.899824521248188,2.246356908522
6430.0,3.899977111467155,2.24666208896
6440.0,3.900053406576638,2.24666208896
6450.0,3.899977111467155,2.24666208896
6460.0,3.900053406576638,2.246509498741
6470.0,3.9002059967956053,2.24666208896
6480.0,3.899900816357671,2.246814679179
6490.0,3.899977111467155,2.246967269398
6500.0,3.9001297016861223,2.247119859617
6510.0,3.899900816357671,2.246967269398
6520.0,3.899977111467155,2.247119859617
6530.0,3.900053406576638,2.247272449836
6540.0,3.9001297016861223,2.247425040055
6550.0,3.899824521248188,2.247577630274
6560.0,3.899977111467155,2.247577630274
6570.0,3.899824521248188,2.247882810712
6580.0,3.899977111467155,2.247425040055
6590.0,3.899977111467155,2.247882810712
6600.0,3.899824521248188,2.247882810712
6610.0,3.899900816357671,2.247882810712
6620.0,3.899824521248188,2.24818799115
6630.0,3.9001297016861223,2.248340581369
6640.0,3.900053406576638,2.248340581369
6650.0,3.899900816357671,2.248340581369
6660.0,3.899900816357671,2.248493171588
6670.0,3.900053406576638,2.248493171588
6680.0,3.899824521248188,2.248493171588
6690.0,3.899977111467155,2.248645761807
6700.0,3.899977111467155,2.248798352026
6710.0,3.900053406576638,2.248798352026
6720.0,3.899900816357671,2.248950942245
6730.0,3.899977111467155,2.248798352026
6740.0,3.899977111467155,2.248950942245
6750.0,3.900053406576638,2.249103532464
6760.0,3.900053406576638,2.249256122683
6770.0,3.899900816357671,2.249256122683
6780.0,3.899824521248188,2.249103532464
6790.0,3.900053406576638,2.24956130312
6800.0,3.900053406576638,2.24956130312
6810.0,3.9001297016861223,2.24956130312
6820.0,3.9001297016861223,2.249713893339
6830.0,3.899824521248188,2.24956130312
6840.0,3.899977111467155,2.250019073777
6850.0,3.900053406576638,2.249713893339
6860.0,3.900053406576638,2.249866483558
6870.0,3.899824521248188,2.250019073777
6880.0,3.9002822919050892,2.250171663996
6890.0,3.899977111467155,2.250476844434
6900.0,3.899900816357671,2.250324254215
6910.0,3.899977111467155,2.250324254215
6920.0,3.899977111467155,2.250476844434
6930.0,3.899900816357671,2.250476844434
6940.0,3.899748226138704,2.250476844434
6950.0,3.899824521248188,2.250782024872
6960.0,3.899900816357671,2.250782024872
6970.0,3.899824521248188,2.250934615091
6980.0,3.899900816357671,2.250934615091
6990.0,3.9001297016861223,2.251239795529
7000.0,3.899824521248188,2.251239795529
7010.0,3.899824521248188,2.251239795529
7020.0,3.899977111467155,2.251697566186
7030.0,3.899824521248188,2.251544975967
7040.0,3.900053406576638,2.251392385748
7050.0,3.899977111467155,2.251850156405
7060.0,3.899748226138704,2.251850156405
7070.0,3.899824521248188,2.252155336843
7080.0,3.899824521248188,2.251850156405
7090.0,3.900053406576638,2.252307927062
7100.0,3.900053406576638,2.252155336843
7110.0,3.899900816357671,2.252307927062
7120.0,3.899748226138704,2.252460517281
7130.0,3.900053406576638,2.252460517281
7140.0,3.899900816357671,2.252765697719
7150.0,3.899824521248188,2.2526131075
7160.0,3.899900816357671,2.252765697719
7170.0,3.900053406576638,2.252765697719
7180.0,3.899977111467155,2.253070878157
7190.0,3.899824521248188,2.253070878157
7200.0,3.900053406576638,2.253070878157
7210.0,3.900053406576638,2.253223468376
7220.0,3.900053406576638,2.253376058595
7230.0,3.899977111467155,2.253376058595
7240.0,3.899900816357671,2.253528648814
7250.0,3.899900816357671,2.253681239033
7260.0,3.899824521248188,2.253681239033
7270.0,3.899977111467155,2.253833829252
7280.0,3.899824521248188,2.253986419471
7290.0,3.899824521248188,2.254139009689
7300.0,3.899900816357671,2.254139009689
7310.0,3.899748226138704,2.254139009689
7320.0,3.900053406576638,2.254444190127
7330.0,3.899824521248188,2.254291599908
7340.0,3.899824521248188,2.254596780346
7350.0,3.900053406576638,2.254749370565
7360.0,3.899977111467155,2.254596780346
7370.0,3.900053406576638,2.254901960784
7380.0,3.899977111467155,2.254901960784
7390.0,3.899900816357671,2.255207141222
7400.0,3.899977111467155,2.255359731441
7410.0,3.899977111467155,2.255359731441
7420.0,3.899824521248188,2.25551232166
7430.0,3.899824521248188,2.255664911879
7440.0,3.900053406576638,2.255664911879
7450.0,3.899900816357671,2.255817502098
7460.0,3.899900816357671,2.256275272755
7470.0,3.900053406576638,2.256122682536
7480.0,3.899977111467155,2.256580453193
7490.0,3.899824521248188,2.256427862974
7500.0,3.899824521248188,2.256427862974
7510.0,3.899977111467155,2.256580453193
7520.0,3.899977111467155,2.256885633631
7530.0,3.899977111467155,2.25703822385
7540.0,3.900053406576638,2.25703822385
7550.0,3.899900816357671,2.257190814069
7560.0,3.899977111467155,2.257495994507
7570.0,3.900053406576638,2.257495994507
7580.0,3.899977111467155,2.257495994507
7590.0,3.899900816357671,2.257648584726
7600.0,3.899824521248188,2.257953765164
7610.0,3.899977111467155,2.258106355383
7620.0,3.900053406576638,2.257953765164
7630.0,3.9001297016861223,2.258106355383
7640.0,3.899824521248188,2.257953765164
7650.0,3.899748226138704,2.258411535821
7660.0,3.899900816357671,2.258716716258
7670.0,3.899977111467155,2.258411535821
7680.0,3.9001297016861223,2.258869306477
7690.0,3.899900816357671,2.258716716258
7700.0,3.899900816357671,2.258869306477
7710.0,3.899900816357671,2.259021896696
7720.0,3.899900816357671,2.259174486915
7730.0,3.899900816357671,2.259174486915
7740.0,3.899900816357671,2.259174486915
7750.0,3.9001297016861223,2.259174486915
7760.0,3.899900816357671,2.259327077134
7770.0,3.899748226138704,2.259479667353
7780.0,3.9002059967956053,2.259327077134
7790.0,3.899977111467155,2.259479667353
7800.0,3.899977111467155,2.259784847791
7810.0,3.9001297016861223,2.259632257572
7820.0,3.899977111467155,2.260090028229
7830.0,3.899824521248188,2.260090028229
7840.0,3.899977111467155,2.260090028229
7850.0,3.899824521248188,2.260395208667
7860.0,3.899977111467155,2.260395208667
7870.0,3.899977111467155,2.260242618448
7880.0,3.899900816357671,2.260395208667
7890.0,3.899977111467155,2.260700389105
7900.0,3.899824521248188,2.260700389105
7910.0,3.900053406576638,2.260700389105
7920.0,3.899977111467155,2.260852979324
7930.0,3.899748226138704,2.261158159762
7940.0,3.899900816357671,2.260852979324
7950.0,3.900053406576638,2.261158159762
7960.0,3.899977111467155,2.261310749981
7970.0,3.900053406576638,2.261158159762
7980.0,3.899900816357671,2.261310749981
7990.0,3.899900816357671,2.261615930419
8000.0,3.899977111467155,2.261768520638
8010.0,3.900053406576638,2.261921110857
8020.0,3.899900816357671,2.262073701076
8030.0,3.9001297016861223,2.261921110857
8040.0,3.900053406576638,2.262226291295
8050.0,3.899977111467155,2.262073701076
8060.0,3.899748226138704,2.262531471733
8070.0,3.899824521248188,2.262531471733
8080.0,3.899900816357671,2.262531471733
8090.0,3.899900816357671,2.262836652171
8100.0,3.899900816357671,2.262684061952
8110.0,3.899824521248188,2.26298924239
8120.0,3.899977111467155,2.26298924239
8130.0,3.899900816357671,2.263141832609
8140.0,3.899824521248188,2.263141832609
8150.0,3.899900816357671,2.263599603265
8160.0,3.899977111467155,2.263447013046
8170.0,3.900053406576638,2.263752193484
8180.0,3.899977111467155,2.263599603265
8190.0,3.900053406576638,2.263752193484
8200.0,3.899900816357671,2.263904783703
8210.0,3.900053406576638,2.264057373922
8220.0,3.900053406576638,2.26436255436
8230.0,3.899977111467155,2.264209964141
8240.0,3.899900816357671,2.264667734798
8250.0,3.899824521248188,2.264515144579
8260.0,3.899824521248188,2.264667734798
8270.0,3.899977111467155,2.264515144579
8280.0,3.899900816357671,2.264820325017
8290.0,3.899977111467155,2.264972915236
8300.0,3.899977111467155,2.265278095674
8310.0,3.9002059967956053,2.265430685893
8320.0,3.899900816357671,2.265583276112
8330.0,3.899977111467155,2.26588845655
8340.0,3.899977111467155,2.26588845655
8350.0,3.900053406576638,2.266193636988
8360.0,3.900053406576638,2.266346227207
8370.0,3.899824521248188,2.266346227207
8380.0,3.899900816357671,2.266346227207
8390.0,3.899977111467155,2.266498817426
8400.0,3.900053406576638,2.266803997864
8410.0,3.899977111467155,2.266803997864
8420.0,3.899977111467155,2.267109178302
8430.0,3.899977111467155,2.267261768521
8440.0,3.899824521248188,2.267261768521
8450.0,3.9002059967956053,2.26741435874
8460.0,3.899977111467155,2.267719539178
8470.0,3.899824521248188,2.267566948959
8480.0,3.9001297016861223,2.267719539178
8490.0,3.899824521248188,2.268024719615
8500.0,3.899824521248188,2.268177309834
8510.0,3.899977111467155,2.268329900053
8520.0,3.899977111467155,2.268329900053
8530.0,3.899748226138704,2.268482490272
8540.0,3.899900816357671,2.268635080491
8550.0,3.9001297016861223,2.268940260929
8560.0,3.900053406576638,2.269092851148
8570.0,3.899900816357671,2.269092851148
8580.0,3.900053406576638,2.269245441367
8590.0,3.899824521248188,2.269550621805
8600.0,3.899900816357671,2.269550621805
8610.0,3.899748226138704,2.270008392462
8620.0,3.900053406576638,2.270008392462
8630.0,3.899900816357671,2.2703135729
8640.0,3.899977111467155,2.270160982681
8650.0,3.899900816357671,2.270466163119
8660.0,3.899900816357671,2.270771343557
8670.0,3.899900816357671,2.270771343557
8680.0,3.899824521248188,2.271076523995
8690.0,3.899900816357671,2.271076523995
8700.0,3.9001297016861223,2.271229114214
8710.0,3.899900816357671,2.271229114214
8720.0,3.899824521248188,2.271686884871
8730.0,3.899977111467155,2.271534294652
8740.0,3.899900816357671,2.271992065309
8750.0,3.899824521248188,2.272144655528
8760.0,3.899824521248188,2.272449835966
8770.0,3.900053406576638,2.272449835966
8780.0,3.899900816357671,2.272602426184
8790.0,3.899977111467155,2.272602426184
8800.0,3.899900816357671,2.272907606622
8810.0,3.899900816357671,2.273365377279
8820.0,3.899824521248188,2.27321278706
8830.0,3.9001297016861223,2.273670557717
8840.0,3.900053406576638,2.273670557717
8850.0,3.9001297016861223,2.273975738155
8860.0,3.900053406576638,2.273975738155
8870.0,3.899900816357671,2.274280918593
8880.0,3.900053406576638,2.274280918593
8890.0,3.899900816357671,2.27473868925
8900.0,3.899977111467155,2.274891279469
8910.0,3.899977111467155,2.274891279469
8920.0,3.900053406576638,2.275043869688
8930.0,3.899977111467155,2.275196459907
8940.0,3.899824521248188,2.275349050126
8950.0,3.899977111467155,2.275654230564
8960.0,3.899977111467155,2.275806820783
8970.0,3.899824521248188,2.276112001221
8980.0,3.9001297016861223,2.275959411002
8990.0,3.900053406576638,2.276417181659
9000.0,3.899977111467155,2.276569771878
9010.0,3.899977111467155,2.277027542535
9020.0,3.899900816357671,2.276874952316
9030.0,3.899900816357671,2.277180132753
9040.0,3.899748226138704,2.277332722972
9050.0,3.900053406576638,2.277790493629
9060.0,3.899900816357671,2.27763790341
9070.0,3.9001297016861223,2.277943083848
9080.0,3.899977111467155,2.278095674067
9090.0,3.899977111467155,2.278095674067
9100.0,3.900053406576638,2.278248264286
9110.0,3.899977111467155,2.278858625162
9120.0,3.9001297016861223,2.278858625162
9130.0,3.899977111467155,2.279011215381
9140.0,3.899900816357671,2.279468986038
